fecha;nombre;provincia;tmed;tmax;horatmax;tmin;horatmin;prec;dir;velmedia;racha;horaracha
2021-07-04;VALÈNCIA, VIVEROS;VALENCIA;30,8;39,0;14:50;22,7;Varias;0,0;22;1,9;10,3;09:50
2021-07-05;VALÈNCIA, VIVEROS;VALENCIA;26,4;29,2;13:40;23,5;05:00;0,0;10;1,7;6,7;12:40
2021-07-07;VALÈNCIA, VIVEROS;VALENCIA;25,5;28,2;14:00;22,8;10:00;1,1;18;1,7;7,5;13:20
2021-07-11;VALÈNCIA, VIVEROS;VALENCIA;25,7;28,7;14:30;22,7;05:00;0,0;27;1,4;8,6;07:10
2021-07-16;VALÈNCIA, VIVEROS;VALENCIA;23,8;27,8;14:00;19,9;05:50;0,0;09;1,7;8,6;14:30
2021-07-17;VALÈNCIA, VIVEROS;VALENCIA;25,8;29,2;12:10;22,3;04:00;0,0;10;2,2;8,3;14:20
2021-07-23;VALÈNCIA, VIVEROS;VALENCIA;26,6;31,1;11:00;22,1;05:40;0,0;99;1,9;6,9;Varias
2021-07-28;VALÈNCIA, VIVEROS;VALENCIA;25,5;29,1;13:40;21,9;05:50;0,0;01;1,1;7,8;13:10
2021-07-29;VALÈNCIA, VIVEROS;VALENCIA;25,8;29,1;11:40;22,5;05:00;0,0;11;1,4;6,7;15:20
2021-08-03;VALÈNCIA, VIVEROS;VALENCIA;25,4;29,1;12:50;21,7;05:50;0,0;09;2,2;9,4;15:30
2021-08-05;VALÈNCIA, VIVEROS;VALENCIA;26,1;29,9;12:40;22,3;03:10;0,0;12;1,7;7,2;14:30
2021-08-09;VALÈNCIA, VIVEROS;VALENCIA;25,8;28,6;13:30;23,1;23:59;0,0;07;0,8;7,8;15:20
2021-08-10;VALÈNCIA, VIVEROS;VALENCIA;24,7;27,9;13:30;21,5;05:20;0,0;11;0,6;6,4;12:10
2021-08-15;VALÈNCIA, VIVEROS;VALENCIA;28,6;31,1;10:40;26,0;04:40;0,0;03;1,4;11,1;17:00
2021-08-16;VALÈNCIA, VIVEROS;VALENCIA;27,6;29,8;10:50;25,3;Varias;0,0;36;1,7;9,2;11:10
2021-08-20;VALÈNCIA, VIVEROS;VALENCIA;25,6;29,6;11:00;21,6;05:50;0,0;11;0,8;7,8;14:00
2021-08-21;VALÈNCIA, VIVEROS;VALENCIA;26,2;29,6;12:10;22,7;06:10;0,0;11;1,1;6,7;13:10
2021-08-22;VALÈNCIA, VIVEROS;VALENCIA;25,8;30,1;11:30;21,6;06:00;0,0;14;0,6;6,4;14:40
2021-08-24;VALÈNCIA, VIVEROS;VALENCIA;24,8;29,3;12:30;20,2;22:40;27,0;30;1,4;12,8;21:50
2021-08-27;VALÈNCIA, VIVEROS;VALENCIA;27,8;32,7;10:40;22,8;06:00;0,0;02;1,9;6,4;16:30
2021-08-28;VALÈNCIA, VIVEROS;VALENCIA;26,8;30,5;11:00;23,2;03:30;0,0;09;1,1;7,5;13:40
2021-09-01;VALÈNCIA, VIVEROS;VALENCIA;23,4;28,8;13:00;18,1;22:00;40,6;27;1,4;16,1;21:10
2021-09-02;VALÈNCIA, VIVEROS;VALENCIA;22,6;27,0;14:00;18,2;05:00;0,0;01;0,6;7,2;00:30
2021-09-05;VALÈNCIA, VIVEROS;VALENCIA;25,6;29,2;10:30;22,1;06:00;0,0;10;1,1;6,9;14:30
2021-09-06;VALÈNCIA, VIVEROS;VALENCIA;26,0;30,2;12:00;21,9;05:50;0,0;16;1,1;5,8;14:20
2021-09-07;VALÈNCIA, VIVEROS;VALENCIA;26,0;28,9;12:20;23,0;06:00;0,0;01;1,4;6,7;08:40
2021-09-13;VALÈNCIA, VIVEROS;VALENCIA;25,2;28,2;14:20;22,2;06:00;0,0;09;1,1;6,4;14:10
2021-09-15;VALÈNCIA, VIVEROS;VALENCIA;27,2;32,1;12:10;22,2;23:59;0,4;34;1,7;10,8;23:20
2021-09-17;VALÈNCIA, VIVEROS;VALENCIA;23,0;27,7;11:40;18,3;03:00;0,0;12;1,4;7,5;15:20
2021-09-21;VALÈNCIA, VIVEROS;VALENCIA;20,1;24,3;10:50;15,9;06:30;6,0;36;2,8;10,3;17:50
2021-09-25;VALÈNCIA, VIVEROS;VALENCIA;24,6;28,4;12:10;20,9;23:59;2,4;09;1,4;6,4;12:50
2021-10-01;VALÈNCIA, VIVEROS;VALENCIA;23,9;27,2;11:20;20,6;06:00;0,0;09;1,7;6,7;15:50
2021-10-02;VALÈNCIA, VIVEROS;VALENCIA;23,4;26,7;14:00;20,2;05:30;0,0;12;1,4;7,5;15:30
2021-10-15;VALÈNCIA, VIVEROS;VALENCIA;21,7;27,1;13:30;16,3;06:00;0,0;99;0,8;6,1;14:50
2021-10-18;VALÈNCIA, VIVEROS;VALENCIA;19,6;24,0;14:20;15,2;05:00;0,0;10;1,1;5,0;14:40
2021-10-20;VALÈNCIA, VIVEROS;VALENCIA;20,2;24,6;12:10;15,8;05:00;0,0;10;1,4;6,7;15:30
2021-10-24;VALÈNCIA, VIVEROS;VALENCIA;18,0;22,4;12:40;13,5;07:00;0,0;99;1,1;4,7;Varias
2021-11-03;VALÈNCIA, VIVEROS;VALENCIA;16,2;21,2;14:10;11,3;23:59;0,0;27;1,4;10,6;00:40
2021-11-12;VALÈNCIA, VIVEROS;VALENCIA;16,6;20,9;13:30;12,2;06:50;1,9;26;0,8;5,8;11:00
2021-11-15;VALÈNCIA, VIVEROS;VALENCIA;15,7;20,0;12:20;11,4;23:59;0,0;31;1,9;6,4;02:10
2021-11-16;VALÈNCIA, VIVEROS;VALENCIA;14,4;20,3;12:50;8,6;07:00;0,0;11;0,6;5,0;13:10
2021-11-17;VALÈNCIA, VIVEROS;VALENCIA;15,6;19,6;13:00;11,7;Varias;0,0;26;0,8;4,7;02:10
2021-11-22;VALÈNCIA, VIVEROS;VALENCIA;13,6;16,0;12:30;11,1;23:59;47,0;36;1,7;10,6;12:40
2021-11-27;VALÈNCIA, VIVEROS;VALENCIA;12,4;17,4;13:00;7,4;23:30;0,0;30;3,1;14,2;13:30
2021-12-02;VALÈNCIA, VIVEROS;VALENCIA;12,3;16,7;12:40;7,9;07:50;0,0;33;2,5;11,9;16:00
2021-12-04;VALÈNCIA, VIVEROS;VALENCIA;15,2;21,4;13:20;9,0;02:20;0,0;26;2,8;10,3;22:40
2021-12-05;VALÈNCIA, VIVEROS;VALENCIA;13,4;17,7;13:00;9,1;23:30;0,0;27;2,2;14,7;09:10
2021-12-07;VALÈNCIA, VIVEROS;VALENCIA;15,2;20,5;13:20;10,0;07:30;;27;3,3;13,9;21:40
2021-12-12;VALÈNCIA, VIVEROS;VALENCIA;14,6;19,7;11:50;9,5;06:00;0,0;09;0,6;5,3;14:00
2021-12-15;VALÈNCIA, VIVEROS;VALENCIA;12,5;17,9;12:50;7,1;07:50;0,0;32;0,3;3,9;03:20
2021-12-16;VALÈNCIA, VIVEROS;VALENCIA;12,5;16,2;13:40;8,8;04:50;0,0;02;1,4;6,4;12:40
2021-12-18;VALÈNCIA, VIVEROS;VALENCIA;12,5;13,6;12:40;11,4;06:50;0,0;16;1,7;8,1;15:30
2021-12-19;VALÈNCIA, VIVEROS;VALENCIA;12,0;15,8;14:50;8,3;23:59;0,0;36;0,6;5,3;01:00
2021-12-20;VALÈNCIA, VIVEROS;VALENCIA;12,4;18,5;14:20;6,4;07:00;0,0;99;0,8;3,9;Varias
2021-12-22;VALÈNCIA, VIVEROS;VALENCIA;12,4;14,2;15:00;10,6;02:20;0,0;08;0,6;3,6;11:00
2021-12-23;VALÈNCIA, VIVEROS;VALENCIA;14,8;18,5;14:10;11,1;23:59;0,0;13;1,1;5,3;14:40
2021-12-25;VALÈNCIA, VIVEROS;VALENCIA;16,8;20,6;14:10;13,1;07:20;0,0;23;2,2;8,1;15:30
2021-12-31;VALÈNCIA, VIVEROS;VALENCIA;13,8;20,0;14:40;7,6;06:20;0,0;14;0,6;3,1;13:20
2022-01-10;VALÈNCIA, VIVEROS;VALENCIA;17,8;22,3;15:10;13,3;23:50;1,1;27;2,8;11,4;00:50
2022-01-13;VALÈNCIA, VIVEROS;VALENCIA;10,4;14,7;12:50;6,1;23:59;0,1;99;0,6;5,3;01:50
2022-01-14;VALÈNCIA, VIVEROS;VALENCIA;9,2;13,6;12:40;4,9;03:40;0,0;99;1,4;6,1;12:50
2022-01-19;VALÈNCIA, VIVEROS;VALENCIA;9,5;15,2;14:50;3,8;04:50;0,0;09;0,6;4,2;15:30
2022-01-25;VALÈNCIA, VIVEROS;VALENCIA;11,2;15,0;14:10;7,5;23:59;1,1;02;1,1;7,2;11:40
2022-01-27;VALÈNCIA, VIVEROS;VALENCIA;11,4;18,6;13:50;4,1;07:40;0,0;24;0,0;4,7;05:30
2022-01-28;VALÈNCIA, VIVEROS;VALENCIA;12,0;20,1;14:40;3,9;05:20;0,0;25;0,8;4,7;09:30
2022-01-31;VALÈNCIA, VIVEROS;VALENCIA;14,4;22,6;13:10;6,1;06:00;0,0;34;1,1;12,2;23:50
2022-02-01;VALÈNCIA, VIVEROS;VALENCIA;13,7;19,0;15:40;8,4;07:50;0,0;36;1,7;16,1;00:40
2022-02-02;VALÈNCIA, VIVEROS;VALENCIA;15,8;23,5;13:30;8,1;06:10;0,0;13;0,8;4,2;15:40
2022-02-05;VALÈNCIA, VIVEROS;VALENCIA;13,5;16,0;13:00;11,0;07:00;0,0;10;0,3;3,1;14:30
2022-02-11;VALÈNCIA, VIVEROS;VALENCIA;11,8;17,0;13:00;6,6;04:50;0,0;10;0,3;4,7;13:50
2022-02-13;VALÈNCIA, VIVEROS;VALENCIA;13,2;17,9;13:20;8,6;06:30;0,7;14;0,8;6,7;15:40
2022-02-21;VALÈNCIA, VIVEROS;VALENCIA;15,9;24,5;14:00;7,3;03:00;0,0;36;2,5;10,3;22:40
2022-02-23;VALÈNCIA, VIVEROS;VALENCIA;12,0;16,8;11:50;7,2;06:40;0,0;35;1,1;5,6;23:00
2022-03-02;VALÈNCIA, VIVEROS;VALENCIA;15,8;23,6;15:30;7,9;05:00;0,0;23;2,2;10,6;14:00
2022-03-07;VALÈNCIA, VIVEROS;VALENCIA;10,3;11,6;15:00;9,0;06:00;8,9;36;1,7;7,2;14:00
2022-03-09;VALÈNCIA, VIVEROS;VALENCIA;11,2;16,1;12:40;6,2;07:00;0,0;09;0,3;6,7;16:10
2022-03-10;VALÈNCIA, VIVEROS;VALENCIA;12,8;17,2;12:40;8,3;07:00;0,0;09;1,7;7,2;13:40
2022-03-12;VALÈNCIA, VIVEROS;VALENCIA;15,6;21,5;14:40;9,7;06:40;0,0;32;3,6;10,3;15:20
2022-03-17;VALÈNCIA, VIVEROS;VALENCIA;13,1;14,6;13:10;11,6;04:50;10,8;03;5,0;14,2;07:10
2022-03-23;VALÈNCIA, VIVEROS;VALENCIA;12,2;13,7;09:00;10,6;23:59;22,1;36;1,9;11,4;21:10
2022-03-24;VALÈNCIA, VIVEROS;VALENCIA;10,6;11,6;23:59;9,7;Varias;5,6;02;4,4;11,4;04:00
2022-03-26;VALÈNCIA, VIVEROS;VALENCIA;12,0;12,7;22:00;11,2;02:30;0,0;01;5,0;13,9;13:30
2022-03-27;VALÈNCIA, VIVEROS;VALENCIA;14,0;17,7;11:50;10,3;23:59;0,0;34;1,1;8,3;00:10
2022-03-31;VALÈNCIA, VIVEROS;VALENCIA;14,9;20,4;14:00;9,4;06:30;0,0;36;1,7;11,7;16:40
2022-04-01;VALÈNCIA, VIVEROS;VALENCIA;12,2;16,3;14:20;8,0;23:59;0,1;35;4,7;15,3;12:40
2022-04-02;VALÈNCIA, VIVEROS;VALENCIA;11,0;16,8;14:20;5,2;06:20;0,0;36;2,8;12,2;16:50
2022-04-09;VALÈNCIA, VIVEROS;VALENCIA;19,4;25,7;14:00;13,0;23:50;0,0;10;2,2;9,7;15:40
2022-04-16;VALÈNCIA, VIVEROS;VALENCIA;20,0;26,8;12:20;13,3;05:10;0,0;10;1,7;7,2;15:20
2022-04-17;VALÈNCIA, VIVEROS;VALENCIA;18,8;23,9;10:00;13,7;06:00;0,0;01;1,9;7,5;14:10
2022-04-19;VALÈNCIA, VIVEROS;VALENCIA;16,4;19,5;12:50;13,2;23:50;3,8;04;1,7;7,2;13:00
2022-04-26;VALÈNCIA, VIVEROS;VALENCIA;15,0;19,3;10:00;10,8;05:30;0,0;08;1,1;6,1;13:00
2022-04-30;VALÈNCIA, VIVEROS;VALENCIA;19,8;25,1;11:50;14,5;01:50;0,1;11;1,9;7,2;14:40
2022-05-02;VALÈNCIA, VIVEROS;VALENCIA;17,0;19,9;12:50;14,1;05:00;53,0;36;0,3;7,2;22:30
2022-05-03;VALÈNCIA, VIVEROS;VALENCIA;14,2;15,5;16:20;12,8;20:00;165,0;36;2,5;10,0;16:40
2022-05-06;VALÈNCIA, VIVEROS;VALENCIA;17,6;23,0;13:20;12,1;04:30;0,0;11;1,7;6,4;15:20
2022-05-07;VALÈNCIA, VIVEROS;VALENCIA;18,2;23,8;12:00;12,7;04:10;0,0;10;1,4;7,2;Varias
2022-05-08;VALÈNCIA, VIVEROS;VALENCIA;18,2;22,8;12:50;13,5;05:50;0,0;04;1,7;8,1;16:10
2022-05-11;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;02;1,4;7,8;13:40
2022-05-17;VALÈNCIA, VIVEROS;VALENCIA;22,0;27,0;11:00;16,9;05:00;0,0;10;1,9;6,7;12:40
2022-05-18;VALÈNCIA, VIVEROS;VALENCIA;21,6;25,2;10:40;17,9;04:40;0,0;13;1,1;6,4;12:20
2022-05-20;VALÈNCIA, VIVEROS;VALENCIA;22,6;27,3;14:00;17,9;05:00;0,0;09;0,6;6,1;14:20
2022-05-22;VALÈNCIA, VIVEROS;VALENCIA;24,0;29,7;12:40;18,2;04:50;0,0;10;1,4;6,1;15:20
2022-05-25;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;10;1,7;7,2;10:40
2022-05-30;VALÈNCIA, VIVEROS;VALENCIA;22,6;27,3;09:50;17,9;03:40;0,0;01;1,4;7,8;14:40
2022-06-14;VALÈNCIA, VIVEROS;VALENCIA;25,0;28,9;14:10;21,0;05:00;0,0;22;1,1;9,2;20:50
2022-06-18;VALÈNCIA, VIVEROS;VALENCIA;27,2;32,8;10:20;21,7;05:10;0,0;03;1,4;6,7;16:30
2022-06-22;VALÈNCIA, VIVEROS;VALENCIA;27,6;33,5;13:50;21,8;06:00;0,0;11;3,1;10,0;16:00
2022-06-27;VALÈNCIA, VIVEROS;VALENCIA;23,5;26,9;14:00;20,1;23:59;0,9;36;2,8;10,3;18:30
2022-06-28;VALÈNCIA, VIVEROS;VALENCIA;23,4;28,4;11:10;18,4;04:30;0,0;02;2,5;11,4;22:50
2022-06-30;VALÈNCIA, VIVEROS;VALENCIA;25,0;28,6;10:40;21,3;05:00;0,0;34;0,8;7,2;09:30
2022-07-01;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;10;1,7;8,3;15:40
2022-07-04;VALÈNCIA, VIVEROS;VALENCIA;26,0;30,0;11:30;22,1;05:40;0,0;10;1,7;6,4;13:40
2022-07-09;VALÈNCIA, VIVEROS;VALENCIA;27,0;32,0;10:00;22,0;05:20;0,0;12;2,5;8,3;14:40
2022-07-10;VALÈNCIA, VIVEROS;VALENCIA;26,4;30,7;13:50;22,1;05:00;0,0;15;1,4;6,7;16:00
2022-07-11;VALÈNCIA, VIVEROS;VALENCIA;27,0;31,4;11:50;22,6;05:00;0,0;13;1,7;8,3;14:00
2022-07-13;VALÈNCIA, VIVEROS;VALENCIA;28,6;34,0;10:10;23,2;05:00;0,0;11;2,2;10,0;14:00
2022-07-14;VALÈNCIA, VIVEROS;VALENCIA;27,1;30,7;10:10;23,5;06:00;0,0;02;1,4;8,6;16:20
2022-07-18;VALÈNCIA, VIVEROS;VALENCIA;27,9;32,3;13:20;23,5;05:50;0,0;10;1,4;6,9;12:50
2022-07-19;VALÈNCIA, VIVEROS;VALENCIA;27,2;31,3;09:20;23,2;05:40;0,0;09;1,4;8,6;16:30
2022-07-20;VALÈNCIA, VIVEROS;VALENCIA;27,8;30,9;13:40;24,8;05:00;0,0;11;1,7;8,3;14:50
2022-07-21;VALÈNCIA, VIVEROS;VALENCIA;27,6;31,2;12:20;24,0;05:50;0,0;11;1,1;8,1;15:10
2022-07-22;VALÈNCIA, VIVEROS;VALENCIA;28,1;32,2;15:00;24,0;06:00;0,0;10;1,7;7,2;12:00
2022-07-24;VALÈNCIA, VIVEROS;VALENCIA;27,6;31,3;11:30;24,0;05:40;0,0;11;2,5;7,2;14:10
2022-07-26;VALÈNCIA, VIVEROS;VALENCIA;29,0;30,9;13:50;27,0;05:50;0,0;09;1,9;8,1;13:20
2022-07-27;VALÈNCIA, VIVEROS;VALENCIA;28,8;30,8;13:30;26,8;04:00;0,0;08;1,9;9,2;14:40
2022-07-28;VALÈNCIA, VIVEROS;VALENCIA;28,6;31,6;09:20;25,6;05:00;0,0;09;2,2;9,2;15:00
2022-07-30;VALÈNCIA, VIVEROS;VALENCIA;28,7;31,2;14:00;26,2;04:50;0,0;10;1,4;7,5;13:40
2022-08-02;VALÈNCIA, VIVEROS;VALENCIA;29,1;33,4;09:50;24,8;05:50;0,0;12;1,9;7,8;13:40
2022-08-06;VALÈNCIA, VIVEROS;VALENCIA;28,6;32,5;11:30;24,7;05:00;0,0;07;2,2;8,3;16:40
2022-08-07;VALÈNCIA, VIVEROS;VALENCIA;28,5;32,5;13:30;24,5;05:30;0,0;06;1,4;8,6;15:50
2022-08-11;VALÈNCIA, VIVEROS;VALENCIA;28,3;32,5;11:00;24,1;06:00;0,0;12;1,7;6,4;15:10
2022-08-13;VALÈNCIA, VIVEROS;VALENCIA;33,0;37,9;15:30;28,2;01:50;0,7;21;3,6;17,2;11:20
2022-08-15;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;10;2,2;7,5;13:00
2022-08-16;VALÈNCIA, VIVEROS;VALENCIA;28,8;33,3;10:30;24,4;05:50;0,0;11;2,2;8,9;14:10
2022-08-17;VALÈNCIA, VIVEROS;VALENCIA;25,9;32,2;10:20;19,6;23:59;6,7;32;2,2;9,2;22:50
2022-08-18;VALÈNCIA, VIVEROS;VALENCIA;25,4;31,5;13:30;19,2;05:10;0,0;09;2,2;8,6;16:30
2022-08-19;VALÈNCIA, VIVEROS;VALENCIA;24,8;28,9;09:50;20,8;06:10;0,0;10;1,9;8,9;13:20
2022-08-21;VALÈNCIA, VIVEROS;VALENCIA;26,7;31,4;11:10;22,0;06:00;0,0;13;2,2;6,7;14:10
2022-08-24;VALÈNCIA, VIVEROS;VALENCIA;28,4;31,5;13:10;25,3;06:40;0,3;11;1,9;8,9;15:30
2022-08-27;VALÈNCIA, VIVEROS;VALENCIA;25,2;29,8;13:30;20,7;04:50;0,0;11;1,7;7,5;16:10
2022-08-29;VALÈNCIA, VIVEROS;VALENCIA;26,9;30,3;13:40;23,5;05:50;0,0;11;1,4;7,2;16:20
2022-09-01;VALÈNCIA, VIVEROS;VALENCIA;26,7;30,1;11:30;23,3;05:50;0,0;09;0,8;6,1;13:00
2022-09-02;VALÈNCIA, VIVEROS;VALENCIA;30,2;36,7;14:00;23,6;06:00;0,0;23;1,9;10,6;14:00
2022-09-04;VALÈNCIA, VIVEROS;VALENCIA;26,2;30,4;11:30;22,1;05:40;0,0;11;1,9;6,4;12:40
2022-09-06;VALÈNCIA, VIVEROS;VALENCIA;27,5;33,2;10:50;21,8;06:20;0,0;15;1,7;6,9;14:00
2022-09-07;VALÈNCIA, VIVEROS;VALENCIA;27,7;33,3;10:30;22,1;04:00;0,0;09;1,1;6,7;14:10
2022-09-11;VALÈNCIA, VIVEROS;VALENCIA;26,4;30,2;10:30;22,6;05:50;0,0;10;1,4;7,2;14:10
2022-09-12;VALÈNCIA, VIVEROS;VALENCIA;27,6;30,5;14:00;24,6;04:00;0,2;13;1,7;7,5;12:30
2022-09-13;VALÈNCIA, VIVEROS;VALENCIA;24,6;26,2;09:00;23,0;11:00;1,8;31;1,4;9,7;14:30
2022-09-14;VALÈNCIA, VIVEROS;VALENCIA;26,6;30,9;15:10;22,2;23:59;0,0;22;1,9;7,2;15:50
2022-09-16;VALÈNCIA, VIVEROS;VALENCIA;25,5;29,4;13:20;21,6;06:00;0,0;10;1,4;7,2;13:30
2022-09-20;VALÈNCIA, VIVEROS;VALENCIA;24,2;28,5;12:40;20,0;06:00;0,0;10;1,7;7,5;14:20
2022-09-21;VALÈNCIA, VIVEROS;VALENCIA;24,1;27,4;13:20;20,8;06:00;0,0;10;1,1;6,1;17:20
2022-09-29;VALÈNCIA, VIVEROS;VALENCIA;22,4;26,9;14:40;18,0;06:20;0,0;24;2,2;10,6;16:50
2022-10-04;VALÈNCIA, VIVEROS;VALENCIA;23,2;27,4;12:00;18,9;06:00;0,0;09;0,6;8,6;15:30
2022-10-05;VALÈNCIA, VIVEROS;VALENCIA;21,6;24,0;15:50;19,1;06:00;0,0;10;1,1;6,4;12:00
2022-10-14;VALÈNCIA, VIVEROS;VALENCIA;24,0;30,5;12:40;17,4;06:20;0,0;11;1,7;6,7;15:50
2022-10-19;VALÈNCIA, VIVEROS;VALENCIA;22,8;26,2;11:30;19,4;05:30;0,2;15;1,4;4,7;15:10
2022-10-21;VALÈNCIA, VIVEROS;VALENCIA;24,6;29,0;11:40;20,1;05:40;0,0;22;1,4;10,3;15:50
2022-10-26;VALÈNCIA, VIVEROS;VALENCIA;21,6;25,7;13:00;17,4;06:30;0,0;99;0,3;3,1;Varias
2022-10-29;VALÈNCIA, VIVEROS;VALENCIA;20,7;24,8;13:20;16,6;06:50;0,0;11;0,3;5,0;15:50
2022-10-30;VALÈNCIA, VIVEROS;VALENCIA;19,8;23,1;11:00;16,6;Varias;0,0;08;0,3;5,0;17:20
2022-11-01;VALÈNCIA, VIVEROS;VALENCIA;22,6;28,0;11:30;17,1;07:10;0,0;10;0,8;5,3;15:10
2022-11-03;VALÈNCIA, VIVEROS;VALENCIA;21,3;24,9;11:00;17,7;06:20;0,0;21;2,5;10,0;10:40
2022-11-04;VALÈNCIA, VIVEROS;VALENCIA;20,8;25,7;13:10;16,0;20:50;0,0;36;1,9;11,7;15:20
2022-11-06;VALÈNCIA, VIVEROS;VALENCIA;19,1;27,9;13:20;10,3;06:50;0,0;24;1,9;6,4;12:00
2022-11-08;VALÈNCIA, VIVEROS;VALENCIA;;;;;;;;2,2;;
2022-11-13;VALÈNCIA, VIVEROS;VALENCIA;18,8;23,9;13:50;13,6;05:00;0,0;22;0,6;3,9;11:40
2022-11-14;VALÈNCIA, VIVEROS;VALENCIA;19,0;25,1;13:40;12,8;06:50;0,0;22;1,7;8,3;14:20
2022-11-17;VALÈNCIA, VIVEROS;VALENCIA;21,4;24,1;13:20;18,7;01:00;0,0;23;4,4;16,4;11:20
2022-11-19;VALÈNCIA, VIVEROS;VALENCIA;13,4;17,9;14:20;8,8;07:00;0,0;36;3,1;12,5;14:50
2022-11-25;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;36;2,5;10,0;13:50
2022-11-27;VALÈNCIA, VIVEROS;VALENCIA;13,0;18,7;12:50;7,2;07:00;0,0;10;1,1;4,7;13:40
2022-11-28;VALÈNCIA, VIVEROS;VALENCIA;13,6;19,0;12:50;8,1;01:00;0,0;36;3,3;13,6;09:30
2022-11-30;VALÈNCIA, VIVEROS;VALENCIA;13,0;16,5;11:50;9,4;07:00;0,0;24;0,3;5,3;01:30
2022-12-06;VALÈNCIA, VIVEROS;VALENCIA;15,0;17,9;14:00;12,1;22:40;0,0;02;0,8;4,2;03:20
2022-12-08;VALÈNCIA, VIVEROS;VALENCIA;13,4;14,8;Varias;11,9;00:10;0,7;22;0,8;3,9;23:50
2022-12-12;VALÈNCIA, VIVEROS;VALENCIA;14,5;20,4;22:30;8,6;04:50;0,0;23;1,4;11,4;20:20
2022-12-21;VALÈNCIA, VIVEROS;VALENCIA;18,2;22,2;12:50;14,2;06:40;0,0;26;3,1;10,8;00:10
2022-12-22;VALÈNCIA, VIVEROS;VALENCIA;18,0;23,1;13:30;12,8;07:00;0,0;22;2,5;7,8;14:00
2018-01-01;VALÈNCIA, VIVEROS;VALENCIA;13,9;17,6;14:40;10,2;07:00;0,0;22;3,9;13,9;12:40
2018-01-02;VALÈNCIA, VIVEROS;VALENCIA;16,4;20,6;15:30;12,3;06:30;0,0;26;3,3;10,6;13:40
2018-01-06;VALÈNCIA, VIVEROS;VALENCIA;11,5;15,2;14:20;7,8;23:59;5,2;36;1,9;8,3;12:00
2018-01-08;VALÈNCIA, VIVEROS;VALENCIA;10,3;15,3;13:20;5,3;07:00;0,0;14;0,8;4,4;13:50
2018-01-14;VALÈNCIA, VIVEROS;VALENCIA;11,0;15,0;14:50;7,1;23:50;0,0;26;1,9;10,6;03:10
2018-01-17;VALÈNCIA, VIVEROS;VALENCIA;16,8;24,0;14:10;9,7;06:20;0,0;31;0,8;10,6;01:10
2018-01-20;VALÈNCIA, VIVEROS;VALENCIA;15,6;21,7;14:20;9,5;08:00;0,0;35;1,9;7,8;00:10
2018-01-26;VALÈNCIA, VIVEROS;VALENCIA;11,0;12,9;00:10;9,2;07:40;0,7;33;0,6;10,6;14:30
2018-01-29;VALÈNCIA, VIVEROS;VALENCIA;12,2;17,3;14:00;7,2;06:00;0,1;01;0,6;4,4;01:00
2018-02-07;VALÈNCIA, VIVEROS;VALENCIA;9,1;13,5;14:00;4,7;00:10;0,0;25;1,1;7,2;00:40
2018-02-08;VALÈNCIA, VIVEROS;VALENCIA;8,0;13,6;12:40;2,5;07:30;0,0;34;1,4;8,9;13:20
2018-02-09;VALÈNCIA, VIVEROS;VALENCIA;8,6;14,5;14:00;2,8;07:10;0,0;34;0,3;7,2;23:59
2018-02-10;VALÈNCIA, VIVEROS;VALENCIA;10,7;14,1;11:00;7,3;23:50;0,0;32;0,8;12,2;00:20
2018-02-11;VALÈNCIA, VIVEROS;VALENCIA;13,8;21,6;15:20;6,0;04:20;0,0;24;2,2;9,2;13:40
2018-02-12;VALÈNCIA, VIVEROS;VALENCIA;10,9;14,6;01:00;7,2;23:59;1,2;35;1,4;7,8;13:20
2018-02-14;VALÈNCIA, VIVEROS;VALENCIA;14,2;17,2;16:00;11,2;02:00;0,0;22;2,8;10,0;01:20
2018-02-18;VALÈNCIA, VIVEROS;VALENCIA;12,9;16,1;12:10;9,7;23:50;0,0;10;1,9;6,1;16:40
2018-02-20;VALÈNCIA, VIVEROS;VALENCIA;16,2;22,3;12:30;10,1;02:00;0,0;31;2,2;10,0;13:00
2018-02-22;VALÈNCIA, VIVEROS;VALENCIA;8,5;12,4;11:30;4,6;07:00;0,0;12;1,4;7,2;14:50
2018-02-23;VALÈNCIA, VIVEROS;VALENCIA;8,4;13,4;12:00;3,5;06:50;0,0;11;1,9;7,8;15:30
2018-02-24;VALÈNCIA, VIVEROS;VALENCIA;8,8;14,1;11:30;3,5;05:40;0,0;12;2,2;6,4;16:00
2018-02-25;VALÈNCIA, VIVEROS;VALENCIA;10,7;16,8;12:20;4,6;07:00;0,0;10;1,7;8,1;15:50
2018-02-27;VALÈNCIA, VIVEROS;VALENCIA;8,4;11,0;00:20;5,7;18:40;22,0;13;2,5;13,9;11:40
2018-02-28;VALÈNCIA, VIVEROS;VALENCIA;8,0;10,3;13:00;5,7;00:50;0,0;24;0,3;4,4;18:30
2018-03-05;VALÈNCIA, VIVEROS;VALENCIA;13,8;17,5;11:50;10,1;00:20;0,0;23;3,9;13,1;07:40
2018-03-06;VALÈNCIA, VIVEROS;VALENCIA;15,2;19,0;14:20;11,4;06:00;0,0;22;4,2;14,4;14:20
